account_key,account_number,customer_id,account_type,open_date,close_date,branch_id,branch_name,zone
245,2227083,3059,Savings Premium,07/02/2022,,2,Oxford Circus,Z1
1265,5901765,5074,Savings Account,26/12/2023,,3,Notting Hill Gate,Z2
162,1940258,2266,Savings Premium,28/07/2023,,4,London Bridge Gateway,Z1
761,3982034,2362,Savings Account,14/09/2021,,6,Stratford City,Z2
1959,8267926,6350,Current Account,23/08/2023,,1,Canary Wharf,Z1
975,4915784,1616,Savings Account,03/04/2020,,3,Notting Hill Gate,Z2
58,1506999,3029,Savings Premium,02/03/2020,,1,Canary Wharf,Z1
964,4879680,4137,Savings Account,26/11/2023,,4,London Bridge Gateway,Z1
2216,9103276,5566,Savings Premium,31/01/2020,,4,London Bridge Gateway,Z1
794,4150607,1217,Savings Account,26/06/2022,,6,Stratford City,Z2
2178,8980204,7984,Current Account,19/11/2023,,2,Oxford Circus,Z1
1324,6090617,2936,Savings Premium,21/06/2022,,6,Stratford City,Z2
277,2360810,2545,Current Account,28/07/2023,,4,London Bridge Gateway,Z1
1309,6053672,7194,Savings Account,04/09/2022,,2,Oxford Circus,Z1
496,3064122,4677,Savings Account,27/01/2023,,1,Canary Wharf,Z1
568,3328735,6979,Savings Account,22/01/2021,,3,Notting Hill Gate,Z2
338,2525296,4232,Savings Account,12/11/2022,,6,Stratford City,Z2
2246,9198215,1079,Current Account,16/11/2021,,3,Notting Hill Gate,Z2
1553,6826486,7783,Savings Account,18/01/2021,,4,London Bridge Gateway,Z1
1404,6336863,4606,Savings Account,31/08/2023,,5,Islington High Street,Z1
514,3127718,6511,Salary Account,02/11/2022,,1,Canary Wharf,Z1
2423,9860608,6397,Savings Account,23/07/2022,,4,London Bridge Gateway,Z1
1741,7524490,2674,Salary Account,04/06/2020,,5,Islington High Street,Z1
1476,6588376,2222,Current Account,08/10/2021,,6,Stratford City,Z2
610,3481555,4227,Current Account,17/07/2023,,3,Notting Hill Gate,Z2
1612,7039803,4836,Savings Account,01/08/2023,,1,Canary Wharf,Z1
692,3765018,3779,Savings Premium,02/01/2023,,2,Oxford Circus,Z1
782,4079629,5697,Current Account,21/08/2023,,4,London Bridge Gateway,Z1
27,1364186,4100,Savings Account,10/09/2020,,6,Stratford City,Z2
1091,5297884,1893,Savings Account,20/04/2021,,6,Stratford City,Z2
214,2108351,4273,Savings Account,21/04/2023,,6,Stratford City,Z2
606,3465698,7546,Current Account,21/11/2023,,6,Stratford City,Z2
587,3393113,1888,Current Account,09/02/2023,,4,London Bridge Gateway,Z1
2101,8759704,3493,Current Account,06/11/2023,,3,Notting Hill Gate,Z2
1888,8047310,3025,Current Account,28/05/2023,,6,Stratford City,Z2
1453,6505620,4608,Savings Account,11/05/2023,,3,Notting Hill Gate,Z2
334,2515933,5016,Savings Account,01/06/2020,,4,London Bridge Gateway,Z1
529,3166727,4901,Current Account,26/08/2020,,1,Canary Wharf,Z1
1169,5551726,1474,Salary Account,21/08/2022,,2,Oxford Circus,Z1
2190,9018340,6865,Savings Account,15/11/2023,,1,Canary Wharf,Z1
1742,7531105,6086,Current Account,15/08/2022,,4,London Bridge Gateway,Z1
521,3148564,6318,Current Account,25/10/2023,,2,Oxford Circus,Z1
1881,8019590,1410,Savings Account,22/12/2023,,1,Canary Wharf,Z1
1097,5308989,7823,Salary Account,01/08/2022,,6,Stratford City,Z2
2185,8996111,6915,Current Account,30/05/2022,,4,London Bridge Gateway,Z1
70,1562191,6490,Current Account,04/07/2022,,1,Canary Wharf,Z1
2274,9295093,3452,Savings Account,30/04/2023,,4,London Bridge Gateway,Z1
1907,8098756,3559,Current Account,30/06/2021,,4,London Bridge Gateway,Z1
2255,9223181,3519,Savings Account,14/10/2023,,1,Canary Wharf,Z1
2215,9101690,7317,Current Account,19/05/2023,,5,Islington High Street,Z1
2265,9265167,7938,Savings Account,20/09/2022,,4,London Bridge Gateway,Z1
103,1710528,6878,Savings Account,19/04/2022,,4,London Bridge Gateway,Z1
1555,6829855,2148,Savings Account,18/06/2019,,1,Canary Wharf,Z1
1461,6529319,3446,Current Account,17/07/2023,,6,Stratford City,Z2
2233,9160122,5636,Savings Account,19/10/2023,,5,Islington High Street,Z1
361,2587027,7992,Current Account,01/03/2021,,2,Oxford Circus,Z1
1366,6243435,3426,Savings Account,14/10/2023,,1,Canary Wharf,Z1
1288,5986587,7794,Current Account,05/09/2020,,3,Notting Hill Gate,Z2
617,3510565,4329,Salary Account,24/11/2023,,1,Canary Wharf,Z1
985,4948425,5444,Current Account,21/02/2023,,1,Canary Wharf,Z1
1345,6184185,5954,Current Account,29/03/2019,,1,Canary Wharf,Z1
1855,7928479,3317,Current Account,06/12/2023,,4,London Bridge Gateway,Z1
448,2898438,1029,Salary Account,28/12/2023,,4,London Bridge Gateway,Z1
1871,7972519,2481,Current Account,12/01/2022,,1,Canary Wharf,Z1
2069,8647354,4024,Savings Account,22/10/2019,,4,London Bridge Gateway,Z1
247,2239673,1205,Savings Account,25/07/2023,,4,London Bridge Gateway,Z1
959,4852586,3193,Salary Account,04/09/2023,,4,London Bridge Gateway,Z1
1837,7885893,2056,Savings Account,23/05/2019,,1,Canary Wharf,Z1
1640,7149463,6949,Savings Account,07/12/2023,,4,London Bridge Gateway,Z1
2193,9028353,6626,Savings Premium,27/02/2023,,5,Islington High Street,Z1
1400,6321150,5715,Current Account,19/08/2023,,1,Canary Wharf,Z1
1047,5173291,2763,Current Account,24/03/2022,,1,Canary Wharf,Z1
1532,6775393,6342,Current Account,16/04/2022,,3,Notting Hill Gate,Z2
1853,7923854,4365,Savings Account,15/10/2023,,6,Stratford City,Z2
1974,8324793,6169,Current Account,03/09/2023,,4,London Bridge Gateway,Z1
1573,6911358,4290,Current Account,23/03/2023,,6,Stratford City,Z2
413,2783011,1013,Current Account,21/01/2023,,4,London Bridge Gateway,Z1
36,1396730,2451,Savings Account,10/12/2019,,6,Stratford City,Z2
583,3375739,2720,Salary Account,19/04/2021,,5,Islington High Street,Z1
110,1734414,5831,Current Account,21/03/2022,,1,Canary Wharf,Z1
1659,7252048,7761,Current Account,21/12/2022,,2,Oxford Circus,Z1
1408,6357930,2111,Savings Account,26/01/2022,,6,Stratford City,Z2
2324,9484638,4133,Current Account,20/05/2021,,2,Oxford Circus,Z1
670,3684800,4690,Salary Account,22/10/2019,,1,Canary Wharf,Z1
1224,5765730,5271,Savings Account,11/08/2022,,6,Stratford City,Z2
726,3860681,5139,Savings Account,24/07/2023,,3,Notting Hill Gate,Z2
1942,8213409,1840,Current Account,22/06/2023,,6,Stratford City,Z2
435,2858730,5499,Salary Account,24/06/2022,,2,Oxford Circus,Z1
1046,5168649,6177,Current Account,01/10/2023,,4,London Bridge Gateway,Z1
1554,6827386,5967,Current Account,08/11/2023,,6,Stratford City,Z2
686,3737620,5174,Current Account,26/11/2023,,5,Islington High Street,Z1
704,3798751,2667,Current Account,18/11/2023,,4,London Bridge Gateway,Z1
135,1850175,4266,Savings Account,05/09/2023,,1,Canary Wharf,Z1
121,1773052,2557,Current Account,09/12/2023,,3,Notting Hill Gate,Z2
320,2477392,1569,Savings Account,25/05/2023,,4,London Bridge Gateway,Z1
697,3780056,3619,Savings Premium,19/04/2023,,1,Canary Wharf,Z1
249,2244996,7840,Current Account,23/12/2020,,5,Islington High Street,Z1
55,1498435,3875,Savings Account,18/10/2023,,2,Oxford Circus,Z1
701,3795356,1468,Savings Account,27/05/2022,,6,Stratford City,Z2
255,2257198,2065,Savings Account,26/04/2021,,6,Stratford City,Z2
187,2006100,1158,Savings Account,23/12/2023,,1,Canary Wharf,Z1
354,2573187,1653,Savings Account,31/03/2019,,2,Oxford Circus,Z1
207,2086764,6745,Savings Account,08/12/2019,,1,Canary Wharf,Z1
1452,6501130,2852,Savings Account,23/11/2018,,2,Oxford Circus,Z1
1873,7985658,7322,Current Account,02/07/2023,,6,Stratford City,Z2
2014,8459041,7482,Savings Account,23/11/2022,,5,Islington High Street,Z1
504,3078758,3175,Savings Account,27/06/2022,,6,Stratford City,Z2
2223,9122057,5882,Savings Account,15/12/2021,,5,Islington High Street,Z1
423,2802380,1721,Current Account,01/04/2023,,3,Notting Hill Gate,Z2
2398,9751985,3906,Salary Account,20/04/2023,,4,London Bridge Gateway,Z1
526,3160126,5058,Salary Account,11/02/2023,,5,Islington High Street,Z1
1526,6764694,4559,Savings Account,01/09/2021,,6,Stratford City,Z2
1332,6121233,2450,Current Account,14/10/2023,,5,Islington High Street,Z1
1121,5382494,2092,Savings Account,18/07/2021,,6,Stratford City,Z2
2032,8540761,7601,Savings Account,01/01/2022,,6,Stratford City,Z2
2019,8466338,4943,Salary Account,20/12/2023,,6,Stratford City,Z2
535,3181820,1840,Current Account,21/02/2022,,1,Canary Wharf,Z1
67,1553332,6660,Savings Premium,18/08/2023,,4,London Bridge Gateway,Z1
672,3691961,2558,Savings Account,16/11/2023,,5,Islington High Street,Z1
771,4024737,7308,Savings Account,01/11/2022,,6,Stratford City,Z2
404,2759706,1699,Savings Account,08/09/2022,,4,London Bridge Gateway,Z1
1195,5678451,6896,Current Account,12/06/2022,,2,Oxford Circus,Z1
797,4157866,2304,Savings Account,18/05/2021,,1,Canary Wharf,Z1
1306,6048113,5594,Savings Account,04/03/2022,,3,Notting Hill Gate,Z2
705,3799229,2837,Current Account,02/12/2022,,3,Notting Hill Gate,Z2
1770,7609999,3016,Savings Account,17/11/2022,,2,Oxford Circus,Z1
2252,9215415,3157,Savings Account,26/03/2022,,6,Stratford City,Z2
2218,9109673,3356,Savings Premium,20/11/2023,,1,Canary Wharf,Z1
1448,6495915,6531,Savings Account,14/12/2020,,1,Canary Wharf,Z1
1437,6462907,3576,Savings Account,24/07/2023,,1,Canary Wharf,Z1
1644,7168242,7027,Savings Account,15/01/2023,,1,Canary Wharf,Z1
1406,6345813,5542,Savings Premium,13/12/2023,,2,Oxford Circus,Z1
1019,5075214,4633,Current Account,01/01/2021,,2,Oxford Circus,Z1
2341,9568200,2633,Current Account,19/09/2020,,6,Stratford City,Z2
497,3067017,5503,Savings Account,01/01/2024,,1,Canary Wharf,Z1
982,4942797,5371,Savings Account,02/06/2022,,4,London Bridge Gateway,Z1
728,3875389,6138,Current Account,27/11/2023,,4,London Bridge Gateway,Z1
2280,9334054,7833,Current Account,10/12/2018,,4,London Bridge Gateway,Z1
624,3536917,2797,Salary Account,07/04/2021,,5,Islington High Street,Z1
14,1321430,3253,Current Account,23/11/2020,,1,Canary Wharf,Z1
1672,7299332,1426,Savings Account,07/07/2019,,4,London Bridge Gateway,Z1
279,2362488,1816,Savings Account,05/07/2023,,3,Notting Hill Gate,Z2
1199,5683868,2644,Savings Account,10/09/2019,,2,Oxford Circus,Z1
1325,6090949,6508,Savings Account,08/06/2022,,1,Canary Wharf,Z1
2253,9220540,6123,Savings Account,17/12/2022,,1,Canary Wharf,Z1
468,2959090,1465,Salary Account,09/10/2023,,1,Canary Wharf,Z1
293,2392449,7732,Savings Account,10/04/2022,,4,London Bridge Gateway,Z1
2159,8913089,7913,Current Account,16/10/2023,,1,Canary Wharf,Z1
1821,7810463,2392,Current Account,11/10/2021,,1,Canary Wharf,Z1
1191,5672423,4039,Savings Account,13/02/2023,,6,Stratford City,Z2
580,3370034,6977,Current Account,06/09/2021,,1,Canary Wharf,Z1
2425,9870149,4570,Salary Account,20/06/2022,,4,London Bridge Gateway,Z1
1443,6478191,5630,Salary Account,29/05/2023,,1,Canary Wharf,Z1
1906,8094148,6410,Savings Account,03/10/2018,,2,Oxford Circus,Z1
1512,6718062,7780,Current Account,05/12/2020,,2,Oxford Circus,Z1
1832,7873109,6926,Current Account,08/12/2023,,4,London Bridge Gateway,Z1
432,2854582,3636,Savings Account,24/04/2022,,6,Stratford City,Z2
379,2657133,7103,Savings Account,02/09/2019,,1,Canary Wharf,Z1
1382,6276069,4348,Current Account,06/10/2023,,3,Notting Hill Gate,Z2
1910,8119490,6710,Current Account,05/05/2023,,1,Canary Wharf,Z1
2413,9802225,4789,Savings Account,27/04/2023,,3,Notting Hill Gate,Z2
1475,6584913,6230,Savings Premium,10/07/2018,,1,Canary Wharf,Z1
407,2765293,4441,Savings Account,07/04/2023,,4,London Bridge Gateway,Z1
1293,6008652,7854,Salary Account,06/11/2022,,6,Stratford City,Z2
230,2175952,6123,Savings Account,05/01/2022,,2,Oxford Circus,Z1
1649,7181034,1612,Current Account,07/04/2023,,4,London Bridge Gateway,Z1
786,4105730,1076,Current Account,04/11/2021,,5,Islington High Street,Z1
201,2078136,4318,Current Account,20/07/2018,,1,Canary Wharf,Z1
1563,6873817,7594,Current Account,22/05/2022,,6,Stratford City,Z2
156,1909919,1945,Savings Account,09/02/2022,,6,Stratford City,Z2
845,4360290,6508,Savings Account,27/11/2023,,1,Canary Wharf,Z1
327,2493879,4754,Current Account,12/09/2023,,4,London Bridge Gateway,Z1
2257,9233683,1871,Savings Account,14/07/2020,,1,Canary Wharf,Z1
1125,5390949,1596,Salary Account,05/11/2022,,2,Oxford Circus,Z1
387,2672208,5892,Current Account,30/03/2023,,1,Canary Wharf,Z1
1446,6484460,1254,Current Account,09/01/2023,,2,Oxford Circus,Z1
2154,8900481,6270,Salary Account,28/05/2023,,5,Islington High Street,Z1
136,1851317,5997,Savings Account,08/05/2022,,1,Canary Wharf,Z1
2047,8584599,5754,Current Account,30/06/2023,,3,Notting Hill Gate,Z2
505,3094386,5522,Savings Premium,02/10/2022,,1,Canary Wharf,Z1
1072,5248986,5503,Savings Account,28/07/2023,,5,Islington High Street,Z1
454,2918338,6339,Current Account,11/01/2022,,6,Stratford City,Z2
1296,6017063,2628,Savings Premium,20/02/2020,,5,Islington High Street,Z1
1787,7652485,6076,Savings Account,03/03/2023,,6,Stratford City,Z2
419,2798641,5408,Current Account,11/09/2020,,4,London Bridge Gateway,Z1
1322,6087535,6353,Current Account,05/10/2023,,1,Canary Wharf,Z1
645,3585584,3672,Current Account,13/07/2022,,3,Notting Hill Gate,Z2
4,1260745,3773,Savings Account,30/05/2023,,6,Stratford City,Z2
1691,7355368,3640,Savings Account,01/11/2020,,1,Canary Wharf,Z1
2220,9111245,6967,Current Account,11/07/2019,,2,Oxford Circus,Z1
1207,5711083,2755,Savings Account,07/10/2020,,3,Notting Hill Gate,Z2
1721,7458251,2647,Salary Account,05/01/2022,,1,Canary Wharf,Z1
968,4898838,2250,Savings Account,21/10/2023,,1,Canary Wharf,Z1
2115,8785417,4406,Savings Account,10/09/2022,,4,London Bridge Gateway,Z1
1262,5896407,4780,Savings Account,03/12/2023,,1,Canary Wharf,Z1
1849,7915590,1931,Current Account,29/12/2022,,1,Canary Wharf,Z1
1841,7893317,1612,Current Account,29/11/2020,,6,Stratford City,Z2
182,1996476,5432,Current Account,11/06/2022,,1,Canary Wharf,Z1
243,2219860,5974,Savings Account,13/10/2022,,2,Oxford Circus,Z1
2023,8482738,1169,Current Account,23/11/2022,,6,Stratford City,Z2
1565,6878298,4567,Current Account,14/10/2019,,4,London Bridge Gateway,Z1
1375,6265794,5259,Savings Account,20/07/2022,,1,Canary Wharf,Z1
233,2181473,3672,Savings Account,08/03/2022,,1,Canary Wharf,Z1
980,4934525,2681,Savings Account,21/12/2021,,1,Canary Wharf,Z1
1682,7316639,4495,Savings Account,13/12/2023,,4,London Bridge Gateway,Z1
87,1654343,1951,Current Account,21/11/2022,,5,Islington High Street,Z1
1440,6468274,7962,Salary Account,13/05/2019,,1,Canary Wharf,Z1
1591,6959409,1658,Current Account,20/10/2023,,4,London Bridge Gateway,Z1
2090,8713423,5371,Salary Account,20/03/2019,,4,London Bridge Gateway,Z1
1690,7352337,7668,Current Account,16/04/2023,,6,Stratford City,Z2
907,4624638,5934,Salary Account,15/06/2019,,4,London Bridge Gateway,Z1
742,3913138,4399,Current Account,06/06/2022,,4,London Bridge Gateway,Z1
917,4665661,4344,Current Account,14/07/2023,,2,Oxford Circus,Z1
1113,5343103,6201,Savings Account,26/10/2023,,4,London Bridge Gateway,Z1
2148,8875115,1262,Current Account,21/12/2021,,1,Canary Wharf,Z1
1878,8015432,7746,Current Account,07/02/2023,,1,Canary Wharf,Z1
1063,5221441,5963,Savings Account,30/09/2022,,5,Islington High Street,Z1
2201,9042532,5726,Current Account,27/11/2023,,6,Stratford City,Z2
1899,8081548,4298,Savings Account,22/06/2020,,1,Canary Wharf,Z1
961,4864831,1524,Current Account,20/09/2023,,6,Stratford City,Z2
890,4570442,4367,Current Account,11/09/2021,,6,Stratford City,Z2
125,1783388,3404,Savings Account,28/11/2021,,4,London Bridge Gateway,Z1
1527,6765041,2209,Current Account,17/05/2021,,6,Stratford City,Z2
2075,8656339,1308,Savings Account,11/11/2023,,4,London Bridge Gateway,Z1
1689,7346429,3662,Savings Account,24/03/2022,,5,Islington High Street,Z1
2286,9357694,3647,Current Account,16/07/2018,,3,Notting Hill Gate,Z2
237,2196808,5553,Current Account,18/07/2023,,1,Canary Wharf,Z1
174,1977675,1908,Savings Account,20/07/2023,,1,Canary Wharf,Z1
1861,7952933,1744,Current Account,07/04/2022,,4,London Bridge Gateway,Z1
2099,8753621,3474,Salary Account,17/06/2023,,1,Canary Wharf,Z1
2098,8736090,4717,Savings Account,07/09/2021,,5,Islington High Street,Z1
1913,8126725,5098,Salary Account,03/04/2023,,3,Notting Hill Gate,Z2
173,1976669,4727,Savings Account,26/07/2021,,4,London Bridge Gateway,Z1
689,3748605,1363,Savings Account,11/05/2020,,2,Oxford Circus,Z1
157,1922746,2145,Current Account,24/03/2022,,1,Canary Wharf,Z1
357,2580871,2589,Salary Account,23/09/2020,,1,Canary Wharf,Z1
2273,9284265,5015,Current Account,26/05/2021,,1,Canary Wharf,Z1
1369,6254819,7139,Savings Account,04/02/2023,,1,Canary Wharf,Z1
1069,5240992,4893,Current Account,16/10/2023,,4,London Bridge Gateway,Z1
931,4758999,3320,Savings Account,21/04/2022,,1,Canary Wharf,Z1
2081,8676241,2407,Current Account,28/04/2022,,4,London Bridge Gateway,Z1
815,4230370,6072,Salary Account,26/03/2023,,4,London Bridge Gateway,Z1
560,3290076,6744,Savings Premium,12/08/2023,,4,London Bridge Gateway,Z1
1402,6332675,4429,Savings Account,08/05/2023,,6,Stratford City,Z2
217,2113609,2268,Savings Account,31/05/2021,,4,London Bridge Gateway,Z1
2403,9765521,6493,Savings Premium,29/07/2023,,1,Canary Wharf,Z1
1362,6240200,6946,Savings Account,19/11/2022,,4,London Bridge Gateway,Z1
837,4327609,5729,Current Account,03/01/2023,,4,London Bridge Gateway,Z1
167,1963477,6242,Current Account,01/01/2024,,6,Stratford City,Z2
1580,6927053,4809,Salary Account,25/05/2022,,5,Islington High Street,Z1
981,4939735,3350,Savings Account,18/10/2023,,3,Notting Hill Gate,Z2
1266,5902871,2912,Savings Account,29/12/2023,,1,Canary Wharf,Z1
265,2295946,3844,Current Account,23/02/2023,,1,Canary Wharf,Z1
1740,7523289,5461,Savings Account,11/10/2023,,5,Islington High Street,Z1
532,3171071,5308,Savings Account,02/08/2022,,5,Islington High Street,Z1
1483,6614368,4108,Salary Account,13/02/2023,,3,Notting Hill Gate,Z2
1667,7284427,4626,Savings Account,22/04/2019,,4,London Bridge Gateway,Z1
2106,8766261,4052,Savings Account,29/07/2022,,5,Islington High Street,Z1
866,4440683,6711,Savings Account,16/03/2022,,6,Stratford City,Z2
475,2988547,7833,Current Account,05/04/2020,,5,Islington High Street,Z1
48,1471870,7230,Current Account,10/11/2023,,4,London Bridge Gateway,Z1
1015,5052918,7930,Current Account,16/08/2023,,2,Oxford Circus,Z1
2256,9224581,5931,Savings Account,23/11/2023,,1,Canary Wharf,Z1
694,3767144,1355,Savings Account,25/07/2019,,1,Canary Wharf,Z1
2365,9653219,2044,Salary Account,18/09/2023,,3,Notting Hill Gate,Z2
508,3102325,1900,Current Account,21/06/2022,,4,London Bridge Gateway,Z1
1935,8196078,1058,Current Account,07/05/2022,,1,Canary Wharf,Z1
2235,9164603,2012,Current Account,15/12/2021,,4,London Bridge Gateway,Z1
1678,7307792,2915,Savings Account,02/11/2020,,2,Oxford Circus,Z1
34,1392162,6218,Current Account,17/09/2023,,4,London Bridge Gateway,Z1
854,4418959,6999,Savings Account,05/12/2022,,2,Oxford Circus,Z1
301,2423289,6653,Current Account,06/05/2023,,6,Stratford City,Z2
1165,5533555,4852,Current Account,03/12/2023,,3,Notting Hill Gate,Z2
920,4691975,1740,Salary Account,21/01/2023,,6,Stratford City,Z2
330,2498718,6305,Current Account,06/10/2022,,1,Canary Wharf,Z1
709,3808765,6473,Savings Account,11/12/2023,,1,Canary Wharf,Z1
1525,6763292,3541,Current Account,28/02/2023,,6,Stratford City,Z2
1326,6091759,6599,Salary Account,19/07/2023,,4,London Bridge Gateway,Z1
1259,5876423,1694,Current Account,03/03/2022,,4,London Bridge Gateway,Z1
49,1482095,5187,Savings Account,24/06/2023,,1,Canary Wharf,Z1
397,2735401,3059,Salary Account,03/08/2022,,1,Canary Wharf,Z1
1061,5214151,4907,Salary Account,24/09/2020,,4,London Bridge Gateway,Z1
754,3956556,7123,Salary Account,09/06/2021,,3,Notting Hill Gate,Z2
775,4039774,3844,Current Account,22/01/2023,,2,Oxford Circus,Z1
2283,9341320,3281,Savings Account,04/08/2022,,4,London Bridge Gateway,Z1
1300,6028222,5834,Salary Account,09/08/2020,,6,Stratford City,Z2
198,2069376,4389,Current Account,19/01/2022,,4,London Bridge Gateway,Z1
1647,7178449,3475,Current Account,28/11/2020,,2,Oxford Circus,Z1
1513,6726566,3555,Savings Premium,06/11/2023,,5,Islington High Street,Z1
671,3691426,4166,Savings Account,18/02/2021,,5,Islington High Street,Z1
1398,6315053,7361,Current Account,13/10/2023,,6,Stratford City,Z2
1249,5843884,6400,Savings Account,01/09/2022,,4,London Bridge Gateway,Z1
1926,8172888,4348,Savings Account,09/07/2022,,5,Islington High Street,Z1
586,3388551,4855,Current Account,15/03/2021,,1,Canary Wharf,Z1
1190,5671618,4227,Current Account,17/12/2022,,1,Canary Wharf,Z1
1730,7495729,3753,Savings Account,20/05/2022,,5,Islington High Street,Z1
1972,8313173,5756,Savings Account,25/04/2020,,5,Islington High Street,Z1
1229,5793123,5562,Current Account,12/11/2023,,3,Notting Hill Gate,Z2
343,2550298,6471,Current Account,06/01/2020,,6,Stratford City,Z2
2314,9452763,5612,Current Account,05/11/2022,,6,Stratford City,Z2
241,2215686,2616,Savings Account,06/09/2019,,2,Oxford Circus,Z1
11,1288947,5082,Savings Account,15/10/2023,,1,Canary Wharf,Z1
1928,8177139,7086,Current Account,25/05/2022,,4,London Bridge Gateway,Z1
1981,8340922,5243,Savings Account,18/08/2021,,1,Canary Wharf,Z1
585,3387597,2242,Savings Account,10/02/2023,,4,London Bridge Gateway,Z1
1334,6124188,7590,Savings Account,20/06/2022,,1,Canary Wharf,Z1
1282,5961845,6462,Salary Account,11/02/2021,,1,Canary Wharf,Z1
1085,5277286,2614,Savings Account,02/05/2021,,1,Canary Wharf,Z1
97,1681951,2269,Current Account,29/04/2021,,5,Islington High Street,Z1
1318,6069992,6223,Savings Account,08/02/2021,,5,Islington High Street,Z1
897,4581048,7198,Current Account,25/03/2020,,3,Notting Hill Gate,Z2
2217,9104861,2286,Savings Account,09/06/2022,,4,London Bridge Gateway,Z1
1820,7796642,6422,Current Account,16/05/2023,,5,Islington High Street,Z1
1290,6000039,4836,Current Account,17/05/2023,,5,Islington High Street,Z1
710,3817706,6986,Current Account,31/12/2021,,1,Canary Wharf,Z1
2139,8857212,1295,Savings Account,16/02/2022,,1,Canary Wharf,Z1
899,4584871,3279,Current Account,03/07/2023,,1,Canary Wharf,Z1
859,4424385,5744,Current Account,05/10/2020,,4,London Bridge Gateway,Z1
2084,8682565,1063,Current Account,20/02/2020,,5,Islington High Street,Z1
1009,5023755,2624,Savings Account,05/07/2020,,1,Canary Wharf,Z1
1809,7734271,2133,Current Account,15/08/2022,,1,Canary Wharf,Z1
539,3202739,4921,Savings Account,22/05/2019,,4,London Bridge Gateway,Z1
35,1393047,6889,Savings Account,17/10/2022,,1,Canary Wharf,Z1
98,1686077,6426,Current Account,12/06/2020,,6,Stratford City,Z2
1135,5420914,7615,Current Account,02/10/2023,,1,Canary Wharf,Z1
1489,6633028,5042,Current Account,15/11/2023,,6,Stratford City,Z2
517,3141218,2434,Savings Account,12/03/2023,,2,Oxford Circus,Z1
2037,8550331,2913,Savings Account,21/02/2023,,3,Notting Hill Gate,Z2
667,3676755,4533,Current Account,01/03/2022,,1,Canary Wharf,Z1
1045,5166060,6255,Savings Account,04/02/2019,,1,Canary Wharf,Z1
2051,8586017,3701,Savings Account,10/12/2019,,2,Oxford Circus,Z1
2196,9031014,7266,Savings Account,08/09/2023,04/03/2024,5,Islington High Street,Z1
1514,6727961,4603,Current Account,31/03/2020,,1,Canary Wharf,Z1
691,3763580,2038,Savings Account,22/11/2022,,4,London Bridge Gateway,Z1
28,1365749,2327,Savings Account,05/02/2022,,4,London Bridge Gateway,Z1
333,2509874,6439,Savings Account,25/09/2022,,2,Oxford Circus,Z1
998,5001635,2170,Current Account,06/07/2023,,4,London Bridge Gateway,Z1
2292,9366614,2592,Savings Account,10/03/2020,,5,Islington High Street,Z1
1354,6194771,7297,Savings Account,28/07/2023,,1,Canary Wharf,Z1
224,2143893,4597,Savings Account,01/03/2022,,5,Islington High Street,Z1
1923,8162820,2863,Savings Account,17/12/2023,,1,Canary Wharf,Z1
2144,8867775,3859,Current Account,01/03/2022,,4,London Bridge Gateway,Z1
1089,5293548,7431,Savings Account,01/02/2023,,1,Canary Wharf,Z1
442,2885677,5740,Savings Account,09/11/2022,,6,Stratford City,Z2
1162,5521405,3041,Savings Premium,13/12/2023,,5,Islington High Street,Z1
2085,8686917,3169,Savings Account,27/01/2020,,1,Canary Wharf,Z1
1857,7938973,4432,Savings Account,11/11/2021,,5,Islington High Street,Z1
1651,7190559,1908,Savings Account,09/05/2023,,5,Islington High Street,Z1
2244,9191394,4816,Savings Account,01/06/2023,,2,Oxford Circus,Z1
948,4820584,3652,Savings Account,06/07/2023,,1,Canary Wharf,Z1
2213,9091796,5473,Savings Account,28/02/2023,,4,London Bridge Gateway,Z1
1271,5910138,2934,Current Account,01/03/2024,,4,London Bridge Gateway,Z1
639,3575557,3457,Current Account,08/01/2023,,6,Stratford City,Z2
834,4312918,3827,Savings Account,14/10/2023,,5,Islington High Street,Z1
1134,5415353,2864,Current Account,22/07/2023,,4,London Bridge Gateway,Z1
1829,7854362,7349,Savings Account,14/07/2023,,4,London Bridge Gateway,Z1
19,1336938,7074,Savings Account,04/05/2023,,1,Canary Wharf,Z1
166,1962044,1336,Current Account,01/05/2023,,1,Canary Wharf,Z1
325,2489909,5829,Savings Account,03/02/2021,,4,London Bridge Gateway,Z1
1436,6452867,5460,Savings Account,22/03/2022,,4,London Bridge Gateway,Z1
2026,8514295,3174,Current Account,01/06/2021,,5,Islington High Street,Z1
1168,5550688,6116,Current Account,07/11/2023,,4,London Bridge Gateway,Z1
727,3869480,1203,Savings Account,08/04/2023,,6,Stratford City,Z2
1230,5799628,1416,Savings Premium,10/04/2021,,6,Stratford City,Z2
1260,5886399,3344,Current Account,18/08/2019,,2,Oxford Circus,Z1
1270,5908683,2631,Current Account,29/06/2021,,1,Canary Wharf,Z1
1743,7533119,1294,Savings Account,06/03/2022,,6,Stratford City,Z2
1711,7423802,1125,Current Account,08/05/2023,,1,Canary Wharf,Z1
847,4377105,1802,Savings Account,30/10/2023,,4,London Bridge Gateway,Z1
1956,8260467,2165,Current Account,17/08/2023,,4,London Bridge Gateway,Z1
2020,8470469,3934,Savings Account,13/08/2020,,1,Canary Wharf,Z1
1014,5052041,6898,Savings Account,05/09/2022,,1,Canary Wharf,Z1
1790,7659684,4652,Salary Account,27/06/2023,,1,Canary Wharf,Z1
